StationID	Station	VisitDate	Time	Test	Symbol	Stratum	Result	Depth	Lab	FieldID
2	South Lake B	26/10/18	1250	Total Nitrogen	<	U	0.1		unknown_replace_later	41512
2	South Lake B	17/09/18	1105	Total Nitrogen	<	U	0.1	2	unknown_replace_later	42391
2	South Lake B	23/05/18	1351	Total Nitrogen		U	0.49		unknown_replace_later	41312
2	South Lake B	06/06/18	1253	Total Nitrogen		U	0.42		unknown_replace_later	41325
2	South Lake B	20/06/18	1253	Total Nitrogen		U	0.4		unknown_replace_later	41350
2	South Lake B	13/07/18	1333	Total Nitrogen		U	0.39		unknown_replace_later	41391
2	South Lake B	31/07/18	1355	Total Nitrogen		U	0.45		unknown_replace_later	41414
2	South Lake B	14/08/18	1300	Total Nitrogen		U	0.7		unknown_replace_later	41434
2	South Lake B	24/08/18	1440	Total Nitrogen		U	0.6		unknown_replace_later	41460
2	South Lake B	20/09/18	1245	Total Nitrogen		U	0.56	2	unknown_replace_later	41491
2	South Lake B	26/10/18	1245	Total Nitrogen		U	0.71		unknown_replace_later	41511
2	South Lake B	17/09/18	1050	Total Nitrogen		U	0.53	2	unknown_replace_later	42390
2	South Lake B	23/05/18	1341	Total Phosphorus		U	32.7		unknown_replace_later	41311
2	South Lake B	06/06/18	1247	Total Phosphorus		U	39.7		unknown_replace_later	41324
2	South Lake B	20/06/18	1244	Total Phosphorus		U	43.7		unknown_replace_later	41349
2	South Lake B	13/07/18	1326	Total Phosphorus		U	111		unknown_replace_later	41390
2	South Lake B	31/07/18	1350	Total Phosphorus		U	66.1		unknown_replace_later	41413
2	South Lake B	14/08/18	1250	Total Phosphorus		U	64.7		unknown_replace_later	41433
2	South Lake B	24/08/18	1425	Total Phosphorus		U	54.8		unknown_replace_later	41459
2	South Lake B	20/09/18	1230	Total Phosphorus		U	69.6	2	unknown_replace_later	41490
2	South Lake B	26/10/18	1240	Total Phosphorus		U	53.1		unknown_replace_later	41510
2	South Lake B	18/05/18	1050	Total Phosphorus		U	41.1	2	unknown_replace_later	42135
2	South Lake B	28/05/18	1040	Total Phosphorus		U	39.4	2	unknown_replace_later	42149
2	South Lake B	12/06/18	1120	Total Phosphorus		U	44.4	2	unknown_replace_later	42167
2	South Lake B	25/06/18	1045	Total Phosphorus		U	53.8	2	unknown_replace_later	42191
2	South Lake B	06/07/18	1050	Total Phosphorus		U	60.4	2	unknown_replace_later	42233
2	South Lake B	18/07/18	1040	Total Phosphorus		U	64.6		unknown_replace_later	42254
2	South Lake B	30/07/18	1100	Total Phosphorus		U	63	2	unknown_replace_later	42289
2	South Lake B	14/08/18	1050	Total Phosphorus		U	58	2	unknown_replace_later	42311
2	South Lake B	27/08/18	1045	Total Phosphorus		U	62.3	2	unknown_replace_later	42350
2	South Lake B	17/09/18	1040	Total Phosphorus		U	56.8	2	unknown_replace_later	42389
2	South Lake B	10/10/18	1045	Total Phosphorus		U	61.4	2	unknown_replace_later	42410
2	South Lake B	23/05/18	1341	Total Phosphorus		U	32.2		unknown_replace_later	41311
2	South Lake B	06/06/18	1247	Total Phosphorus		U	9.74		unknown_replace_later	41324
2	South Lake B	20/06/18	1244	Total Phosphorus		U	13		unknown_replace_later	41349
2	South Lake B	13/07/18	1326	Total Phosphorus		U	23.4		unknown_replace_later	41390
2	South Lake B	31/07/18	1350	Total Phosphorus		U	19.6		unknown_replace_later	41413
2	South Lake B	14/08/18	1250	Total Phosphorus		U	22.7		unknown_replace_later	41433
2	South Lake B	24/08/18	1425	Total Phosphorus		U	22.6		unknown_replace_later	41459
2	South Lake B	20/09/18	1230	Total Phosphorus		U	15	2	unknown_replace_later	41490
2	South Lake B	26/10/18	1240	Total Phosphorus		U	25.7		unknown_replace_later	41510
2	South Lake B	18/05/18	1050	Total Phosphorus		U	13.3	2	unknown_replace_later	42135
2	South Lake B	28/05/18	1040	Total Phosphorus		U	14.1	2	unknown_replace_later	42149
2	South Lake B	12/06/18	1120	Total Phosphorus		U	16.4	2	unknown_replace_later	42167
2	South Lake B	25/06/18	1045	Total Phosphorus		U	26.6	2	unknown_replace_later	42191
2	South Lake B	06/07/18	1050	Total Phosphorus		U	25.8	2	unknown_replace_later	42233
2	South Lake B	18/07/18	1040	Total Phosphorus		U	25.1		unknown_replace_later	42254
2	South Lake B	30/07/18	1100	Total Phosphorus		U	23.4	2	unknown_replace_later	42289
2	South Lake B	14/08/18	1050	Total Phosphorus		U	30.6	2	unknown_replace_later	42311
2	South Lake B	27/08/18	1045	Total Phosphorus		U	25.1	2	unknown_replace_later	42350
2	South Lake B	17/09/18	1040	Total Phosphorus		U	17.4	2	unknown_replace_later	42389
2	South Lake B	10/10/18	1045	Total Phosphorus		U	38.1	2	unknown_replace_later	42410
2	South Lake B	23/05/18	1400	Total Phosphorus	<	U	5		unknown_replace_later	41313
2	South Lake B	06/06/18	1300	Total Phosphorus	<	U	5		unknown_replace_later	41326
2	South Lake B	20/06/18	1300	Total Phosphorus	<	U	5		unknown_replace_later	41351
2	South Lake B	13/07/18	1345	Total Phosphorus	<	U	5		unknown_replace_later	41392
